Producer Code,Product ID,Delivery Week,qty_actual,cost_actual,Price,qty_expected,cost_expected,Owns Land,Access to Water,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches),Unique Product,counts,probability_delivery
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3853,1,1.087378640776699
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3702,2,1.1791290057518489
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3758,3,1.2122905027932962
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3759,4,1.1667756703727927
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3826,6,1.1031315240083508
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3854,3,1.098250336473755
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PBY_3668,1,1.087378640776699
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3458,7,1.0399379604497867
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3758,5,1.121638141809291
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3364,3,1.128454070201643
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3702,3,1.1233226837060704
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3853,2,1.1791290057518489
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3854,3,1.1233226837060704
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,YMF_3702,2,1.1791290057518489
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,AGF_3404,3,1.1216397849462365
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3702,2,1.1791290057518489
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3826,3,1.1216397849462365
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3854,2,1.1791290057518489
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CAL_3153,3,1.1233226837060704
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LDX_3153,6,1.0320723684210527
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3153,6,1.093542074363992
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3828,5,1.1360454943132108
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MFP_3364,3,1.0177880897138438
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3758,3,1.1125
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3826,6,1.1031315240083508
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3702,2,1.1791290057518489
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3758,3,1.1125
MFP,3364,2022-08-29,5,42.75,47.45,5,42.75,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3826,6,1.1031315240083508
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3153,10,1.0906195715112912
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3404,4,1.129251700680272
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3702,2,1.1791290057518489
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3826,5,1.1337099811676083
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,D2D_3754,3,1.1233226837060704
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,DTF_3202,8,1.0386424731182795
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,HAF_3758,1,1.087378640776699
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3153,4,1.1618172537008677
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3668,1,1.087378640776699
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3853,1,1.087378640776699
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3702,2,1.1791290057518489
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3758,3,1.2122905027932962
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3759,4,1.1667756703727927
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3826,6,1.1031315240083508
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3854,3,1.098250336473755
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PBY_3668,1,1.087378640776699
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3458,7,1.0399379604497867
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3758,5,1.121638141809291
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3364,3,1.128454070201643
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3702,3,1.1233226837060704
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3853,2,1.1791290057518489
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3854,3,1.1233226837060704
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,YMF_3702,2,1.1791290057518489
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,AGF_3404,3,1.1216397849462365
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3702,2,1.1791290057518489
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3826,3,1.1216397849462365
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3854,2,1.1791290057518489
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CAL_3153,3,1.1233226837060704
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LDX_3153,6,1.0320723684210527
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3153,6,1.093542074363992
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3828,5,1.1360454943132108
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MFP_3364,3,1.0177880897138438
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3758,3,1.1125
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3826,6,1.1031315240083508
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3702,2,1.1791290057518489
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3758,3,1.1125
SXF,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3826,6,1.1031315240083508
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3153,10,1.0906195715112912
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3404,4,1.129251700680272
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3702,2,1.1791290057518489
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3826,5,1.1337099811676083
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,D2D_3754,3,1.1233226837060704
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,DTF_3202,8,1.0386424731182795
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,HAF_3758,1,1.087378640776699
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3153,4,1.1618172537008677
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3668,1,1.087378640776699
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3853,1,1.087378640776699
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3702,2,1.1791290057518489
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3758,3,1.2122905027932962
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3759,4,1.1667756703727927
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3826,6,1.1031315240083508
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3854,3,1.098250336473755
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PBY_3668,1,1.087378640776699
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3458,7,1.0399379604497867
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3758,5,1.121638141809291
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3364,3,1.128454070201643
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3702,3,1.1233226837060704
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3853,2,1.1791290057518489
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3854,3,1.1233226837060704
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,YMF_3702,2,1.1791290057518489
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,AGF_3404,3,1.1216397849462365
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3702,2,1.1791290057518489
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3826,3,1.1216397849462365
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3854,2,1.1791290057518489
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CAL_3153,3,1.1233226837060704
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LDX_3153,6,1.0320723684210527
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3153,6,1.093542074363992
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3828,5,1.1360454943132108
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MFP_3364,3,1.0177880897138438
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3758,3,1.1125
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3826,6,1.1031315240083508
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3702,2,1.1791290057518489
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3758,3,1.1125
SXF,3826,2022-08-29,50,35.25,39.13,50,35.25,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3826,6,1.1031315240083508
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3153,10,1.0906195715112912
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3404,4,1.129251700680272
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3702,2,1.1791290057518489
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3826,5,1.1337099811676083
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,D2D_3754,3,1.1233226837060704
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,DTF_3202,8,1.0386424731182795
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,HAF_3758,1,1.087378640776699
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3153,4,1.1618172537008677
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3668,1,1.087378640776699
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3853,1,1.087378640776699
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3702,2,1.1791290057518489
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3758,3,1.2122905027932962
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3759,4,1.1667756703727927
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3826,6,1.1031315240083508
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3854,3,1.098250336473755
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PBY_3668,1,1.087378640776699
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3458,7,1.0399379604497867
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3758,5,1.121638141809291
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3364,3,1.128454070201643
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3702,3,1.1233226837060704
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3853,2,1.1791290057518489
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3854,3,1.1233226837060704
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,YMF_3702,2,1.1791290057518489
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,AGF_3404,3,1.1216397849462365
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3702,2,1.1791290057518489
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3826,3,1.1216397849462365
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3854,2,1.1791290057518489
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CAL_3153,3,1.1233226837060704
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LDX_3153,6,1.0320723684210527
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3153,6,1.093542074363992
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LFF_3828,5,1.1360454943132108
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MFP_3364,3,1.0177880897138438
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3758,3,1.1125
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,SXF_3826,6,1.1031315240083508
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3702,2,1.1791290057518489
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3758,3,1.1125
TXI,3702,2022-08-29,27,73.0,81.04,12,36.5,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,TXI_3826,6,1.1031315240083508
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3153,10,1.0906195715112912
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CBS_3404,4,1.129251700680272
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3702,2,1.1791290057518489
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CVP_3826,5,1.1337099811676083
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,D2D_3754,3,1.1233226837060704
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,DTF_3202,8,1.0386424731182795
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,HAF_3758,1,1.087378640776699
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3153,4,1.1618172537008677
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3668,1,1.087378640776699
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,KHF_3853,1,1.087378640776699
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3702,2,1.1791290057518489
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3758,3,1.2122905027932962
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3759,4,1.1667756703727927
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3826,6,1.1031315240083508
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,MLG_3854,3,1.098250336473755
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PBY_3668,1,1.087378640776699
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3458,7,1.0399379604497867
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3758,5,1.121638141809291
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3364,3,1.128454070201643
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3702,3,1.1233226837060704
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3853,2,1.1791290057518489
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,PLT_3854,3,1.1233226837060704
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,YMF_3702,2,1.1791290057518489
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,AGF_3404,3,1.1216397849462365
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3702,2,1.1791290057518489
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3826,3,1.1216397849462365
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,BXF_3854,2,1.1791290057518489
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,CAL_3153,3,1.1233226837060704
TXI,3758,2022-08-29,11,24.0,26.64,11,24.0,False,False,80.57142857142857,65.14285714285714,1.15,0.0,0.0,LDX_3153,6,1.0320723684210527
